onset	duration	nback_display	trial_type	response	response_time	correct_response	correct	stim_file
0	1	2	0	2	0.964	2	1	2_0.gif
1	1	1	0	2	0.003	1	0	1_0.gif
2	1	4	0	4	0.556	4	1	4_0.gif
3	1	2	0	2	0.419	2	1	2_0.gif
4	1	4	0	4	0.494	4	1	4_0.gif
5	1	1	0	6	0	1	n/a	1_0.gif
6	1	4	0	4	0.474	4	1	4_0.gif
7	1	3	0	3	0.496	3	1	3_0.gif
8	1	1	0	1	0.523	1	1	1_0.gif
9	1	3	0	3	0.493	3	1	3_0.gif
10	1	4	0	4	0.454	4	1	4_0.gif
11	1	1	0	1	0.48	1	1	1_0.gif
12	1	4	0	4	0.324	4	1	4_0.gif
13	1	1	0	1	0.564	1	1	1_0.gif
14	1	4	0	4	0.439	4	1	4_0.gif
15	1	2	0	2	0.38	2	1	2_0.gif
16	1	1	2	6	0	4	n/a	1_2.gif
17	1	2	2	6	0	2	n/a	2_2.gif
18	1	3	2	1	0.266	1	1	3_2.gif
19	1	1	2	2	0.233	2	1	1_2.gif
20	1	3	2	3	0.199	3	1	3_2.gif
21	1	4	2	1	0.162	1	1	4_2.gif
22	1	3	2	3	0.208	3	1	3_2.gif
23	1	4	2	4	0.178	4	1	4_2.gif
24	1	3	2	3	0.166	3	1	3_2.gif
25	1	1	2	4	0.101	4	1	1_2.gif
26	1	4	2	3	0.184	3	1	4_2.gif
27	1	1	2	1	0.211	1	1	1_2.gif
28	1	4	2	4	0.051	4	1	4_2.gif
29	1	3	2	1	0.143	1	1	3_2.gif
30	1	4	2	4	0.003	4	1	4_2.gif
31	1	1	2	3	0.003	3	1	1_2.gif
32	1	3	0	3	0.836	3	1	3_0.gif
33	1	4	0	3	0.003	4	0	4_0.gif
34	1	1	0	1	0.582	1	1	1_0.gif
35	1	2	0	2	0.498	2	1	2_0.gif
36	1	4	0	4	0.281	4	1	4_0.gif
37	1	2	0	2	0.362	2	1	2_0.gif
38	1	1	0	1	0.558	1	1	1_0.gif
39	1	2	0	2	0.376	2	1	2_0.gif
40	1	4	0	4	0.319	4	1	4_0.gif
41	1	1	0	1	0.542	1	1	1_0.gif
42	1	4	0	4	0.341	4	1	4_0.gif
43	1	2	0	2	0.404	2	1	2_0.gif
44	1	4	0	4	0.423	4	1	4_0.gif
45	1	1	0	1	0.698	1	1	1_0.gif
46	1	4	0	4	0.361	4	1	4_0.gif
47	1	3	0	3	0.53	3	1	3_0.gif
48	1	2	2	6	0	4	n/a	2_2.gif
49	1	1	2	6	0	3	n/a	1_2.gif
50	1	2	2	2	0.282	2	1	2_2.gif
51	1	3	2	1	0.09	1	1	3_2.gif
52	1	4	2	2	0.109	2	1	4_2.gif
53	1	1	2	3	0.051	3	1	1_2.gif
54	1	2	2	4	0.173	4	1	2_2.gif
55	1	1	2	1	0.128	1	1	1_2.gif
56	1	4	2	2	0.026	2	1	4_2.gif
57	1	2	2	1	0.004	1	1	2_2.gif
58	1	4	2	2	0.004	4	0	4_2.gif
59	1	2	2	2	0.621	2	1	2_2.gif
60	1	1	2	4	0.581	4	1	1_2.gif
61	1	2	2	1	0.903	2	0	2_2.gif
62	1	1	2	1	0.004	1	1	1_2.gif
63	1	2	2	2	0.042	2	1	2_2.gif
64.001	1	1	0	1	0.738	1	1	1_0.gif
65.001	1	2	0	2	0.546	2	1	2_0.gif
66.001	1	4	0	4	0.561	4	1	4_0.gif
67.001	1	3	0	3	0.482	3	1	3_0.gif
68.001	1	1	0	1	0.509	1	1	1_0.gif
69.001	1	2	0	2	0.373	2	1	2_0.gif
70.001	1	4	0	4	0.609	4	1	4_0.gif
71.001	1	3	0	3	0.577	3	1	3_0.gif
72.001	1	4	0	4	0.54	4	1	4_0.gif
73.001	1	2	0	2	0.453	2	1	2_0.gif
74.001	1	3	0	3	0.72	3	1	3_0.gif
75.001	1	4	0	4	0.666	4	1	4_0.gif
76.001	1	3	0	3	0.571	3	1	3_0.gif
77.001	1	4	0	4	0.515	4	1	4_0.gif
78.001	1	2	0	2	0.386	2	1	2_0.gif
79.001	1	3	0	3	0.432	3	1	3_0.gif
80.001	1	4	2	6	0	2	n/a	4_2.gif
81.001	1	3	2	6	0	3	n/a	3_2.gif
82.001	1	4	2	4	0.251	4	1	4_2.gif
83.001	1	1	2	3	0.164	3	1	1_2.gif
84.001	1	4	2	4	0.265	4	1	4_2.gif
85.001	1	3	2	1	0.274	1	1	3_2.gif
86.001	1	1	2	4	0.326	4	1	1_2.gif
87.001	1	3	2	3	0.156	3	1	3_2.gif
88.001	1	4	2	1	0.199	1	1	4_2.gif
89.001	1	2	2	6	0	3	n/a	2_2.gif
90.001	1	4	2	6	0	4	n/a	4_2.gif
91.001	1	2	2	2	0.224	2	1	2_2.gif
92.001	1	4	2	4	0.245	4	1	4_2.gif
93.001	1	3	2	2	0.195	2	1	3_2.gif
94.001	1	4	2	4	0.244	4	1	4_2.gif
95.001	1	3	2	3	0.203	3	1	3_2.gif
96.001	1	1	0	4	0.194	1	0	1_0.gif
97.001	1	2	0	1	0.123	2	0	2_0.gif
98.001	1	1	0	1	0.549	1	1	1_0.gif
99.001	1	4	0	4	0.502	4	1	4_0.gif
100.001	1	3	0	3	0.478	3	1	3_0.gif
101.001	1	1	0	1	0.577	1	1	1_0.gif
