onset	duration	nback_display	trial_type	response	response_time	correct_response	correct	stim_file
0	1	3	0	3	0.649	3	1	3_0.gif
1	1	2	0	2	0.378	2	1	2_0.gif
2	1	3	0	3	0.285	3	1	3_0.gif
3	1	1	0	1	0.259	1	1	1_0.gif
4	1	4	0	4	0.496	4	1	4_0.gif
5	1	3	0	3	0.345	3	1	3_0.gif
6	1	2	0	2	0.286	2	1	2_0.gif
7	1	1	0	1	0.258	1	1	1_0.gif
8	1	4	0	4	0.52	4	1	4_0.gif
9	1	3	0	3	0.307	3	1	3_0.gif
10	1	4	0	4	0.468	4	1	4_0.gif
11	1	1	0	1	0.307	1	1	1_0.gif
12	1	2	0	2	0.376	2	1	2_0.gif
13	1	1	0	1	0.374	1	1	1_0.gif
14	1	2	0	2	0.352	2	1	2_0.gif
15	1	1	0	1	0.362	1	1	1_0.gif
16	1	2	2	2	0.4	2	1	2_2.gif
17	1	3	2	6	0	1	n/a	3_2.gif
18	1	2	2	2	0.258	2	1	2_2.gif
19	1	1	2	6	0	3	n/a	1_2.gif
20	1	3	2	2	0.201	2	1	3_2.gif
21	1	1	2	1	0.189	1	1	1_2.gif
22	1	2	2	3	0.251	3	1	2_2.gif
23	1	4	2	1	0.36	1	1	4_2.gif
24	1	1	2	2	0.359	2	1	1_2.gif
25	1	4	2	4	0.262	4	1	4_2.gif
26	1	2	2	1	0.306	1	1	2_2.gif
27	1	3	2	4	0.258	4	1	3_2.gif
28	1	4	2	2	0.317	2	1	4_2.gif
29	1	1	2	3	0.255	3	1	1_2.gif
30	1	3	2	4	0.235	4	1	3_2.gif
31	1	2	2	1	0.23	1	1	2_2.gif
32	1	4	0	3	0.222	4	0	4_0.gif
33	1	1	0	4	0.021	1	0	1_0.gif
34	1	3	0	3	0.301	3	1	3_0.gif
35	1	4	0	4	0.433	4	1	4_0.gif
36	1	2	0	2	0.289	2	1	2_0.gif
37	1	1	0	1	0.271	1	1	1_0.gif
38	1	4	0	4	0.501	4	1	4_0.gif
39	1	3	0	3	0.319	3	1	3_0.gif
40	1	1	0	1	0.332	1	1	1_0.gif
41	1	3	0	3	0.31	3	1	3_0.gif
42	1	4	0	4	0.432	4	1	4_0.gif
43	1	3	0	3	0.307	3	1	3_0.gif
44	1	2	0	2	0.46	2	1	2_0.gif
45	1	3	0	3	0.33	3	1	3_0.gif
46	1	1	0	1	0.278	1	1	1_0.gif
47	1	2	0	2	0.289	2	1	2_0.gif
48.001	1	4	2	6	0	1	n/a	4_2.gif
49.001	1	3	2	6	0	2	n/a	3_2.gif
50.001	1	4	2	4	0.229	4	1	4_2.gif
51.001	1	3	2	4	0.336	3	0	3_2.gif
52.001	1	1	2	3	0.441	4	0	1_2.gif
53.001	1	2	2	4	0.452	3	0	2_2.gif
54.001	1	1	2	6	0	1	n/a	1_2.gif
55.001	1	3	2	6	0	2	n/a	3_2.gif
56.001	1	2	2	1	0.391	1	1	2_2.gif
57.001	1	3	2	2	0.384	3	0	3_2.gif
58.001	1	4	2	3	0.483	2	0	4_2.gif
59.001	1	1	2	6	0	3	n/a	1_2.gif
60.001	1	3	2	6	0	4	n/a	3_2.gif
61.001	1	4	2	1	0.514	1	1	4_2.gif
62.001	1	3	2	6	0	3	n/a	3_2.gif
63.001	1	2	2	4	0.029	4	1	2_2.gif
64.002	1	4	0	4	0.724	4	1	4_0.gif
65.002	1	2	0	2	0.33	2	1	2_0.gif
66.002	1	1	0	1	0.326	1	1	1_0.gif
67.002	1	4	0	4	0.466	4	1	4_0.gif
68.002	1	2	0	2	0.324	2	1	2_0.gif
69.002	1	4	0	4	0.448	4	1	4_0.gif
70.002	1	2	0	2	0.373	2	1	2_0.gif
71.002	1	3	0	3	0.392	3	1	3_0.gif
72.002	1	1	0	1	0.302	1	1	1_0.gif
73.002	1	3	0	3	0.341	3	1	3_0.gif
74.002	1	4	0	4	0.415	4	1	4_0.gif
75.002	1	3	0	3	0.261	3	1	3_0.gif
76.002	1	1	0	1	0.338	1	1	1_0.gif
77.002	1	4	0	4	0.445	4	1	4_0.gif
78.002	1	2	0	2	0.295	2	1	2_0.gif
79.002	1	4	0	4	0.497	4	1	4_0.gif
80.002	1	2	2	6	0	2	n/a	2_2.gif
81.002	1	1	2	6	0	4	n/a	1_2.gif
82.002	1	3	2	2	0.333	2	1	3_2.gif
83.002	1	4	2	1	0.418	1	1	4_2.gif
84.002	1	2	2	3	0.509	3	1	2_2.gif
85.002	1	1	2	4	0.548	4	1	1_2.gif
86.002	1	2	2	2	0.517	2	1	2_2.gif
87.002	1	3	2	1	0.384	1	1	3_2.gif
88.002	1	4	2	2	0.375	2	1	4_2.gif
89.002	1	1	2	3	0.448	3	1	1_2.gif
90.002	1	4	2	6	0	4	n/a	4_2.gif
91.002	1	1	2	6	0	1	n/a	1_2.gif
92.002	1	2	2	4	0.849	4	1	2_2.gif
93.002	1	4	2	4	0.003	1	0	4_2.gif
94.002	1	1	2	1	0.005	2	0	1_2.gif
95.002	1	3	2	6	0	4	n/a	3_2.gif
96.003	1	2	0	1	0.621	2	0	2_0.gif
97.003	1	4	0	2	0.003	4	0	4_0.gif
98.003	1	2	0	2	0.315	2	1	2_0.gif
99.003	1	3	0	3	0.347	3	1	3_0.gif
100.003	1	1	0	1	0.369	1	1	1_0.gif
101.003	1	2	0	2	0.299	2	1	2_0.gif
102.003	1	4	0	4	0.596	4	1	4_0.gif
103.003	1	2	0	2	0.313	2	1	2_0.gif
104.003	1	3	0	3	0.307	3	1	3_0.gif
105.003	1	1	0	1	0.41	1	1	1_0.gif
106.003	1	4	0	4	0.464	4	1	4_0.gif
107.003	1	2	0	2	0.284	2	1	2_0.gif
108.003	1	4	0	4	0.472	4	1	4_0.gif
109.003	1	1	0	1	0.36	1	1	1_0.gif
110.003	1	4	0	4	0.469	4	1	4_0.gif
111.003	1	1	0	1	0.335	1	1	1_0.gif
112.003	1	3	2	6	0	4	n/a	3_2.gif
113.003	1	1	2	6	0	1	n/a	1_2.gif
114.003	1	3	2	3	0.509	3	1	3_2.gif
115.003	1	1	2	1	0.548	1	1	1_2.gif
116.003	1	2	2	3	0.727	3	1	2_2.gif
117.003	1	1	2	1	0.426	1	1	1_2.gif
118.003	1	3	2	2	0.372	2	1	3_2.gif
119.003	1	4	2	1	0.003	1	1	4_2.gif
120.003	1	2	2	6	0	3	n/a	2_2.gif
121.003	1	4	2	6	0	4	n/a	4_2.gif
122.003	1	1	2	4	0.111	2	0	1_2.gif
123.003	1	4	2	2	0.212	4	0	4_2.gif
124.003	1	2	2	6	0	1	n/a	2_2.gif
125.003	1	1	2	4	0.947	4	1	1_2.gif
126.003	1	2	2	4	0.005	2	0	2_2.gif
127.003	1	1	2	6	0	1	n/a	1_2.gif
128.004	1	2	0	2	0.582	2	1	2_0.gif
129.008	1	4	0	4	0.401	4	1	4_0.gif
130.008	1	3	0	3	0.308	3	1	3_0.gif
131.008	1	4	0	4	0.455	4	1	4_0.gif
132.008	1	1	0	1	0.35	1	1	1_0.gif
133.008	1	2	0	2	0.309	2	1	2_0.gif
134.008	1	3	0	3	0.363	3	1	3_0.gif
135.008	1	1	0	1	0.457	1	1	1_0.gif
136.008	1	4	0	4	0.69	4	1	4_0.gif
137.008	1	2	0	4	0.003	2	0	2_0.gif
138.008	1	3	0	3	0.318	3	1	3_0.gif
139.008	1	1	0	1	0.292	1	1	1_0.gif
140.008	1	2	0	2	0.532	2	1	2_0.gif
141.008	1	3	0	3	0.329	3	1	3_0.gif
142.008	1	4	0	4	0.361	4	1	4_0.gif
143.008	1	3	0	3	0.372	3	1	3_0.gif
144.008	1	1	2	6	0	4	n/a	1_2.gif
145.008	1	4	2	6	0	3	n/a	4_2.gif
146.008	1	1	2	1	0.559	1	1	1_2.gif
147.008	1	4	2	4	0.474	4	1	4_2.gif
148.008	1	2	2	1	0.482	1	1	2_2.gif
149.008	1	1	2	4	0.46	4	1	1_2.gif
150.008	1	4	2	6	0	2	n/a	4_2.gif
151.008	1	2	2	6	0	1	n/a	2_2.gif
152.008	1	1	2	4	0.772	4	1	1_2.gif
153.008	1	2	2	4	0.003	2	0	2_2.gif
154.008	1	3	2	1	0.467	1	1	3_2.gif
155.008	1	4	2	2	0.554	2	1	4_2.gif
156.008	1	1	2	3	0.419	3	1	1_2.gif
157.008	1	3	2	4	0.268	4	1	3_2.gif
158.008	1	1	2	1	0.322	1	1	1_2.gif
159.008	1	2	2	3	0.331	3	1	2_2.gif
160.009	1	3	0	1	0.2	3	0	3_0.gif
161.009	1	1	0	1	0.465	1	1	1_0.gif
162.009	1	2	0	2	0.334	2	1	2_0.gif
163.009	1	3	0	3	0.288	3	1	3_0.gif
164.009	1	4	0	4	0.482	4	1	4_0.gif
165.009	1	2	0	2	0.317	2	1	2_0.gif
166.009	1	4	0	4	0.622	4	1	4_0.gif
167.009	1	2	0	2	0.433	2	1	2_0.gif
168.009	1	4	0	4	0.461	4	1	4_0.gif
169.009	1	1	0	1	0.372	1	1	1_0.gif
170.009	1	2	0	2	0.364	2	1	2_0.gif
171.009	1	1	0	1	0.351	1	1	1_0.gif
172.009	1	3	0	3	0.413	3	1	3_0.gif
173.009	1	2	0	2	0.361	2	1	2_0.gif
174.009	1	1	0	1	0.34	1	1	1_0.gif
175.009	1	3	0	3	0.358	3	1	3_0.gif
176.009	1	4	2	6	0	1	n/a	4_2.gif
177.009	1	3	2	6	0	3	n/a	3_2.gif
178.009	1	4	2	4	0.606	4	1	4_2.gif
179.009	1	1	2	3	0.873	3	1	1_2.gif
180.009	1	2	2	3	0.004	4	0	2_2.gif
181.009	1	3	2	4	0.003	1	0	3_2.gif
182.009	1	4	2	1	0.003	2	0	4_2.gif
183.009	1	3	2	2	0.004	3	0	3_2.gif
184.009	1	4	2	3	0.003	4	0	4_2.gif
185.009	1	2	2	3	0.407	3	1	2_2.gif
186.009	1	3	2	4	0.364	4	1	3_2.gif
187.009	1	4	2	2	0.57	2	1	4_2.gif
188.009	1	1	2	3	0.56	3	1	1_2.gif
189.009	1	4	2	4	0.336	4	1	4_2.gif
190.009	1	3	2	1	0.153	1	1	3_2.gif
191.009	1	2	2	4	0.19	4	1	2_2.gif
192.01	1	4	0	3	0.066	4	0	4_0.gif
193.01	1	3	0	4	0.082	3	0	3_0.gif
194.01	1	1	0	1	0.399	1	1	1_0.gif
195.01	1	2	0	2	0.35	2	1	2_0.gif
196.01	1	4	0	4	0.483	4	1	4_0.gif
197.01	1	2	0	2	0.384	2	1	2_0.gif
198.01	1	1	0	1	0.358	1	1	1_0.gif
199.01	1	2	0	2	0.449	2	1	2_0.gif
200.01	1	1	0	1	0.347	1	1	1_0.gif
201.01	1	2	0	2	0.315	2	1	2_0.gif
202.01	1	4	0	4	0.444	4	1	4_0.gif
203.01	1	2	0	2	0.414	2	1	2_0.gif
204.01	1	4	0	4	0.442	4	1	4_0.gif
205.01	1	3	0	3	0.44	3	1	3_0.gif
206.01	1	2	0	2	0.346	2	1	2_0.gif
207.01	1	3	0	3	0.366	3	1	3_0.gif
208.01	1	1	2	1	0.426	2	0	1_2.gif
209.01	1	4	2	6	0	3	n/a	4_2.gif
210.01	1	3	2	1	0.492	1	1	3_2.gif
